user,pro bjp ratio,pro congress ratio,anti bjp ratio,anti congress ratio,percent of hashtags used,number of annotated hashtags,not neutral,total hashtags
851361055150309377,0.17006802721088435,0.0,0.8231292517006803,0.0,0.14807302231237324,146,985,2201
1100986637062950912,0.9344262295081968,0.0,0.0,0.04918032786885246,0.37037037037037035,60,161,263
2299570382,0.36363636363636365,0.0,0.5454545454545454,0.0,0.24390243902439024,10,40,64
944189662133854208,0.9361702127659575,0.0,0.0,0.0425531914893617,0.7540983606557377,46,60,93
799310021544669184,0.0,0.0,0.0,0.0,0.0,0,9,38
927083577732317185,0.0,0.0,0.98,0.0,0.17625899280575538,49,277,298
376596692,0.0,0.0,0.9090909090909091,0.0,0.23255813953488372,10,42,51
1958152405,0.9090909090909091,0.0,0.0,0.07792207792207792,0.40860215053763443,76,185,326
3047327958,0.875,0.0,0.025,0.075,0.42391304347826086,39,91,138
1001867956077387776,0.7,0.0,0.0,0.25,0.4318181818181818,19,43,66
287516888,0.375,0.0,0.5625,0.0,0.16853932584269662,15,88,157
117701668,0.9545454545454546,0.0,0.0,0.0,0.1721311475409836,21,121,327
1059164757352202240,0.0,0.0,0.6666666666666666,0.0,0.043478260869565216,2,45,108
4743197604,0.9702970297029703,0.0,0.0,0.019801980198019802,0.45662100456621,100,218,395
796603259691683841,0.8947368421052632,0.0,0.0,0.05263157894736842,0.32727272727272727,18,54,106
949113210,0.9423076923076923,0.0,0.0,0.038461538461538464,0.2982456140350877,51,170,291
3021170910,0.8884297520661157,0.0,0.0,0.10743801652892562,0.4438305709023941,241,542,995
3601238239,0.9807692307692307,0.0,0.0,0.0,0.3072289156626506,51,165,509
75811040,0.3333333333333333,0.0,0.3333333333333333,0.0,0.08,2,24,43
2259716321,0.967741935483871,0.0,0.0,0.0,0.37037037037037035,30,80,170
722102814160326656,0.9787234042553191,0.0,0.0,0.010638297872340425,0.8303571428571429,93,111,145
200927461,0.0,0.0,0.0,0.0,0.0,0,106,173
755366510877638656,0.9565217391304348,0.0,0.0,0.0,0.24175824175824176,22,90,237
2186258666,0.9045226130653267,0.0,0.005025125628140704,0.08877721943048576,0.3983957219251337,596,1495,1957
554970151,0.058823529411764705,0.0,0.8823529411764706,0.0,0.1038961038961039,16,153,372
1724442860,0.1125,0.0,0.875,0.0,0.14259927797833935,79,553,1236
3320154349,0.9439252336448598,0.0,0.0,0.04672897196261682,0.5520833333333334,106,191,338
2931312878,0.9354838709677419,0.0,0.0,0.04838709677419355,0.3485714285714286,61,174,421
787170231760330752,0.717948717948718,0.0,0.02564102564102564,0.23076923076923078,0.6229508196721312,38,60,97
923442749013028864,0.9444444444444444,0.0,0.0,0.0,0.4146341463414634,17,40,80
369322226,0.9339622641509434,0.0,0.0,0.05660377358490566,0.5276381909547738,105,198,345
161616626,0.6923076923076923,0.0,0.0,0.23076923076923078,0.4,12,29,91
2310717823,0.5,0.0,0.0,0.0,0.0196078431372549,1,50,112
940271012935094273,0.08571428571428572,0.0,0.8857142857142857,0.0,0.37362637362637363,34,90,157
1077980650525777920,0.8301886792452831,0.0,0.0,0.1509433962264151,0.5,52,103,201
2461824725,0.10606060606060606,0.0,0.8787878787878788,0.0,0.15011547344110854,65,432,868
1009611472006086656,0.12857142857142856,0.0,0.85,0.014285714285714285,0.1112,139,1249,2883
1039743731514126338,0.8333333333333334,0.0,0.06666666666666667,0.06666666666666667,0.3118279569892473,29,92,193
467609858,0.2777777777777778,0.0,0.5555555555555556,0.1111111111111111,0.16666666666666666,17,101,185
2188127275,0.9466666666666667,0.0,0.0,0.04,0.42045454545454547,74,175,310
2835228932,0.2857142857142857,0.0,0.6428571428571429,0.0,0.07602339181286549,13,170,422
141575894,0.2857142857142857,0.0,0.5714285714285714,0.0,0.05,6,119,259
783257587428958208,0.75,0.0,0.0,0.125,0.14285714285714285,7,48,100
2990742572,0.42857142857142855,0.0,0.42857142857142855,0.0,0.13953488372093023,6,42,140
351492354,0.9411764705882353,0.0,0.0,0.0,0.3404255319148936,16,46,116
1105007300660539392,0.0,0.0,0.96,0.0,0.11483253588516747,24,208,246
3158018317,0.7971014492753623,0.0,0.043478260869565216,0.14492753623188406,0.37158469945355194,68,182,303
1072023309468856320,0.0,0.0,0.9333333333333333,0.0,0.07216494845360824,14,193,436
35175469,0.945054945054945,0.0,0.0,0.04395604395604396,0.6040268456375839,90,148,264
101189904,0.0,0.0,0.9333333333333333,0.0,0.3684210526315789,14,37,58
101353745,0.8703703703703703,0.0,0.037037037037037035,0.07407407407407407,0.32515337423312884,53,162,278
972448344453730309,0.9787556904400607,0.0,0.007587253414264037,0.012139605462822459,0.6470009832841691,658,1016,1332
1007342417828343808,0.9301075268817204,0.0,0.0,0.06451612903225806,0.38065843621399176,185,485,931
1662191898,0.9705882352941176,0.0,0.0,0.0196078431372549,0.5260416666666666,101,191,293
148400413,0.9361702127659575,0.0,0.0,0.0425531914893617,0.4946236559139785,46,92,171
769894246740594688,0.7894736842105263,0.0,0.0,0.18421052631578946,0.19680851063829788,37,187,399
52797829,0.7238095238095238,0.0,0.0,0.26666666666666666,0.40625,104,255,521
188238112,0.6666666666666666,0.0,0.0,0.0,0.18181818181818182,2,10,29
717180000215048193,0.994199535962877,0.0,0.001160092807424594,0.0034802784222737818,0.8161137440758294,861,1054,1577
992539014,0.0,0.0,0.0,0.0,0.0,0,7,27
923710766355587072,0.0,0.0,0.8571428571428571,0.0,0.25,6,23,57
722281464721608704,0.9491525423728814,0.0,0.0,0.03389830508474576,0.30526315789473685,58,189,358
801122025553149952,0.9981343283582089,0.0,0.0,0.0,0.9192439862542955,535,581,611
2562705709,0.0,0.0,0.0,0.0,0.0,0,25,59
205228334,0.3684210526315789,0.0,0.5789473684210527,0.0,0.075,18,239,536
3138955568,0.7142857142857143,0.0,0.14285714285714285,0.0,0.13953488372093023,6,42,104
890263778071392259,0.9032258064516129,0.0,0.0,0.06451612903225806,0.3614457831325301,30,82,111
546933045,0.925,0.0,0.004166666666666667,0.06944444444444445,0.3838761345435131,719,1872,2534
30522255,0.9753086419753086,0.0,0.0,0.018518518518518517,0.5513698630136986,161,291,549
745096833345552384,0.6666666666666666,0.0,0.0,0.0,0.06896551724137931,2,28,61
773808825648439296,0.09090909090909091,0.0,0.8636363636363636,0.0,0.08536585365853659,21,245,741
84298049,0.8235294117647058,0.0,0.0,0.11764705882352941,0.2807017543859649,16,56,88
391399746,0.0,0.0,0.75,0.0,0.06666666666666667,3,44,120
2984724804,0.0,0.0,0.75,0.0,0.08823529411764706,3,33,71
155519301,0.2,0.0,0.6,0.0,0.024691358024691357,4,161,273
4367214918,0.9425287356321839,0.0,0.0,0.04597701149425287,0.37719298245614036,86,227,370
4671015240,0.9047619047619048,0.0,0.0,0.07142857142857142,0.41414141414141414,41,98,199
1082535222300692480,0.30952380952380953,0.0,0.6666666666666666,0.0,0.13851351351351351,41,295,683
2812627274,0.9664804469273743,0.0,0.0,0.027932960893854747,0.5377643504531722,178,330,572
1099081576267304960,0.8518518518518519,0.0,0.0,0.1111111111111111,0.3939393939393939,26,65,165
1096688075554607104,0.5,0.0,0.0,0.25,0.23076923076923078,3,12,18
1064921144229326849,0.0,0.0,0.6666666666666666,0.0,0.125,2,15,25
947317439666184193,0.9444444444444444,0.0,0.0,0.0,0.5666666666666667,17,29,31
796037424375689216,0.0,0.0,0.0,0.0,0.0,0,16,48
120187217,0.6851851851851852,0.0,0.037037037037037035,0.25925925925925924,0.381294964028777,53,138,263
837360110930272256,0.9793103448275862,0.0,0.0,0.013793103448275862,0.4948453608247423,144,290,665
1102435002602700800,0.9166666666666666,0.0,0.0,0.0625,0.4051724137931034,47,115,246
546810200,0.75,0.0,0.0,0.0,0.02727272727272727,3,109,296
4347936320,0.8918918918918919,0.0,0.0,0.08108108108108109,0.4931506849315068,36,72,119
4631914842,0.8648648648648649,0.0,0.0,0.10810810810810811,0.48,36,74,157
834448888803233792,0.5,0.0,0.0,0.0,0.041666666666666664,1,23,60
47414330,0.8571428571428571,0.0,0.0,0.0,0.08333333333333333,6,71,149
2534074718,0.9093959731543624,0.0,0.0,0.087248322147651,0.4342105263157895,297,683,1063
283095141,0.0,0.0,0.0,0.0,0.0,0,38,98
801689918275719169,0.9702970297029703,0.0,0.0,0.019801980198019802,0.36764705882352944,100,271,666
997636522433241088,0.9090909090909091,0.0,0.0,0.0,0.45454545454545453,10,21,61
710986082,0.6666666666666666,0.0,0.0,0.0,0.0625,2,31,80
3033041251,0.8947368421052632,0.0,0.0,0.05263157894736842,0.5294117647058824,18,33,72
532523367,0.9765625,0.0,0.0,0.015625,0.6902173913043478,127,183,315
952733695458213888,0.9130434782608695,0.0,0.0,0.043478260869565216,0.3728813559322034,22,58,122
1120940225788809217,0.21348314606741572,0.0,0.7808988764044944,0.0,0.427536231884058,177,413,658
909007820036513792,0.9,0.0,0.0,0.06666666666666667,0.3258426966292135,29,88,221
4774183314,0.0,0.0,0.5,0.0,0.015384615384615385,1,64,114
823597758523330560,0.0,0.0,0.6666666666666666,0.0,0.04,2,49,123
3034900847,0.0,0.0,0.0,0.0,0.0,0,17,42
39971184,0.42857142857142855,0.0,0.42857142857142855,0.0,0.16216216216216217,6,36,108
1116737555276296192,0.8157894736842105,0.0,0.0,0.15789473684210525,0.3274336283185841,37,112,218
419309939,0.9416058394160584,0.0,0.0072992700729927005,0.043795620437956206,0.43450479233226835,136,312,483
3188664692,0.7857142857142857,0.0,0.0,0.14285714285714285,0.4482758620689655,13,28,46
118606197,0.75,0.0,0.0,0.0,0.42857142857142855,3,6,30
3313871222,0.8846153846153846,0.0,0.019230769230769232,0.07692307692307693,0.3227848101265823,51,157,290
941921744310353920,0.0,0.0,0.6666666666666666,0.0,0.2,2,9,17
2542119289,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,2,14,35
364759418,0.919889502762431,0.0,0.0,0.0787292817679558,0.9305019305019305,723,776,815
72034591,0.8,0.0,0.0,0.0,0.005427408412483039,4,736,860
1374220850,0.0,0.0,0.6666666666666666,0.0,0.011111111111111112,2,179,304
787853312188030980,0.9210526315789473,0.0,0.0,0.05263157894736842,0.5211267605633803,37,70,108
4592251107,0.9090909090909091,0.0,0.045454545454545456,0.0,0.42857142857142855,21,48,109
958275179200659457,0.25,0.0,0.5,0.0,0.08571428571428572,3,34,64
1062986850837520386,0.8333333333333334,0.0,0.0,0.0,0.01597444089456869,5,312,600
4911282924,0.4146341463414634,0.0,0.5609756097560976,0.0,0.26490066225165565,40,150,259
971357154337697792,0.2222222222222222,0.0,0.6666666666666666,0.0,0.27586206896551724,8,28,61
264322795,0.9333333333333333,0.0,0.0,0.0,0.2545454545454545,14,54,115
1858137038,0.7037037037037037,0.0,0.25925925925925924,0.0,0.05019305019305019,26,517,1440
1022107637272522752,0.8292682926829268,0.0,0.0,0.14634146341463414,0.43010752688172044,40,92,161
812351234967379968,0.0273972602739726,0.0,0.958904109589041,0.0,0.06956521739130435,72,1034,1235
711122462948200452,0.0,0.0,0.5,0.0,0.0020325203252032522,1,491,527
170224017,0.65,0.0,0.0,0.325,0.29770992366412213,39,130,324
881488480164958208,0.5,0.0,0.0,0.3333333333333333,0.18518518518518517,5,26,52
356854851,0.9716312056737588,0.0,0.0,0.02127659574468085,0.639269406392694,140,218,279
54077844,0.0,0.0,0.8,0.0,0.13333333333333333,4,29,51
2816854422,0.8832116788321168,0.0,0.0072992700729927005,0.10218978102189781,0.29310344827586204,136,463,851
31179161,0.2,0.0,0.6,0.0,0.16,4,24,30
941191026609291264,0.9833333333333333,0.0,0.0,0.0125,0.44341372912801486,239,538,983
2295392665,0.2,0.0,0.2,0.4,0.1,4,39,97
1128871378143272960,0.75,0.0,0.0,0.0,0.2727272727272727,3,10,21
428829088,0.0,0.0,0.0,0.0,0.0,0,14,42
842051642035908609,0.7272727272727273,0.0,0.0,0.18181818181818182,0.15625,10,63,104
952741128985456641,0.631578947368421,0.0,0.3157894736842105,0.0,0.21176470588235294,18,84,155
923776428650442752,0.9375,0.0,0.0,0.0,0.5,15,29,51
1635276529,0.8,0.0,0.0,0.16,0.32432432432432434,24,73,130
1026554718196092928,0.8181818181818182,0.0,0.0,0.13636363636363635,0.3442622950819672,21,60,105
2577385897,0.0,0.0,0.8,0.0,0.08,4,49,130
805708781200048128,0.9635193133047211,0.0,0.0,0.034334763948497854,0.41041482789055606,465,1132,2082
111667628,0.9724770642201835,0.0,0.0,0.01834862385321101,0.7448275862068966,108,144,214
69991409,0.07317073170731707,0.0,0.9024390243902439,0.0,0.5063291139240507,40,78,123
120039855,0.9820359281437125,0.0,0.0,0.011976047904191617,0.8137254901960784,166,203,240
4491422129,0.8648648648648649,0.0,0.0,0.12162162162162163,0.5,73,145,251
53864882,0.058823529411764705,0.0,0.8823529411764706,0.0,0.07339449541284404,16,217,586
1083688352778412038,0.0,0.0,0.75,0.0,0.07692307692307693,3,38,61
883663616267829248,0.9666666666666667,0.0,0.0,0.0,0.29292929292929293,29,98,231
982075830,0.0,0.0,0.0,0.0,0.0,0,30,46
400910775,0.92,0.0,0.0,0.06,0.28488372093023256,49,171,256
4394567412,0.6923076923076923,0.0,0.0,0.2692307692307692,0.23809523809523808,25,104,212
1106104790101024768,0.5,0.0,0.0,0.0,0.08333333333333333,1,11,25
260745661,0.0967741935483871,0.0,0.8709677419354839,0.016129032258064516,0.22181818181818183,61,274,634
816171603838922753,0.6666666666666666,0.0,0.041666666666666664,0.25,0.27058823529411763,23,84,173
936546906033065984,0.9323040380047506,0.0,0.0035629453681710215,0.06294536817102138,0.4521505376344086,841,1859,2486
84044225,0.2,0.0,0.6,0.0,0.018018018018018018,4,221,398
980838802657718274,0.27586206896551724,0.0,0.6896551724137931,0.0,0.09395973154362416,28,297,851
125028804,0.09090909090909091,0.0,0.8636363636363636,0.0,0.16535433070866143,21,126,328
1657743816,0.952755905511811,0.0,0.0,0.04330708661417323,0.5476190476190477,253,461,713
1092428620281204736,0.0,0.0,0.5,0.0,0.06666666666666667,1,14,70
713172614550675456,0.9090909090909091,0.0,0.0,0.07575757575757576,0.5701754385964912,65,113,213
1032200307026092033,0.9166666666666666,0.0,0.0,0.0,0.6875,11,15,22
748824689959530496,0.8214285714285714,0.0,0.0,0.14285714285714285,0.48214285714285715,27,55,129
2596112850,0.6,0.0,0.2,0.0,0.007233273056057866,4,552,671
851431732586979328,0.15306122448979592,0.0,0.826530612244898,0.01020408163265306,0.11575178997613365,97,837,1569
1152911828,0.75,0.0,0.0,0.0,0.3,3,9,21
134220245,0.14285714285714285,0.0,0.7142857142857143,0.0,0.375,6,15,33
2552990166,0.3333333333333333,0.0,0.5,0.0,0.052083333333333336,5,95,322
4319175076,0.1,0.0,0.8666666666666667,0.0,0.24166666666666667,29,119,181
1101757358550761472,0.944078947368421,0.0,0.008223684210526315,0.046052631578947366,0.5357458075904677,607,1132,1578
107407835,0.782608695652174,0.0,0.0,0.17391304347826086,0.3492063492063492,22,62,94
1036907972847235073,0.0,0.0,0.8333333333333334,0.0,0.03355704697986577,5,148,398
1062720558083661824,0.9473684210526315,0.0,0.0,0.0,0.6206896551724138,18,28,77
1088021766079799296,0.972972972972973,0.0,0.0,0.013513513513513514,0.5407407407407407,73,134,237
1089752759052595201,0.9172297297297297,0.0,0.006756756756756757,0.07432432432432433,0.3778772378516624,591,1563,2093
950736233788944387,0.09523809523809523,0.0,0.8571428571428571,0.0,0.23529411764705882,20,84,167
1011857448662130688,0.9634146341463414,0.0,0.0,0.03048780487804878,0.6059479553903345,163,268,385
140741091,0.5,0.0,0.0,0.0,0.03225806451612903,1,30,91
979736128730284033,0.939873417721519,0.0,0.006329113924050633,0.05063291139240506,0.5088852988691438,315,618,959
1609894374,0.7321428571428571,0.0,0.0,0.25,0.3179190751445087,55,172,250
843098600,0.36363636363636365,0.0,0.5454545454545454,0.0,0.125,10,79,206
4585269738,0.10810810810810811,0.0,0.8378378378378378,0.02702702702702703,0.17733990147783252,36,202,567
883783909963472896,0.25,0.0,0.5,0.0,0.08571428571428572,3,34,83
758729197,0.19047619047619047,0.0,0.7619047619047619,0.023809523809523808,0.20297029702970298,41,201,377
2790132206,0.0,0.0,0.5,0.0,0.07692307692307693,1,12,28
4914554621,0.3939393939393939,0.0,0.5757575757575758,0.0,0.128,32,249,787
888069606161735681,0.4,0.0,0.5,0.0,0.06338028169014084,9,141,400
2588942760,0.75,0.0,0.08333333333333333,0.08333333333333333,0.4230769230769231,11,25,53
61524466,0.09313725490196079,0.0,0.9019607843137255,0.0,0.21189979123173278,203,957,1851
758392236077830144,0.9778761061946902,0.0,0.0,0.017699115044247787,0.6676557863501483,225,336,597
141109750,0.8571428571428571,0.0,0.0,0.0,0.1875,6,31,64
1607862776,0.0,0.0,0.0,0.0,0.0,0,10,37
2315332692,0.375,0.0,0.5,0.0,0.175,7,39,75
951852174899798017,0.8974358974358975,0.0,0.02564102564102564,0.05128205128205128,0.4634146341463415,38,81,168
842684250725978112,0.9240506329113924,0.0,0.012658227848101266,0.05063291139240506,0.5416666666666666,78,143,232
836934289539280900,0.0,0.0,0.75,0.0,0.15,3,19,47
920967945819340800,0.6666666666666666,0.0,0.0,0.0,0.02531645569620253,2,78,160
948534726351925248,0.0,0.0,0.0,0.0,0.0,0,201,496
1464175106,0.9005681818181818,0.0,0.01278409090909091,0.08522727272727272,0.43529411764705883,703,1614,2275
83763291,0.6,0.0,0.3,0.0,0.09,9,99,202
2973403653,0.5170731707317073,0.0,0.0,0.47804878048780486,0.5340314136125655,204,381,482
919234119912996864,0.9487179487179487,0.0,0.008547008547008548,0.03418803418803419,0.4312267657992565,116,268,505
293063175,0.6,0.0,0.2,0.1,0.11538461538461539,9,77,209
72919562,0.8699186991869918,0.0,0.11382113821138211,0.013550135501355014,0.1629760850310009,368,2257,3618
1227829573,0.7631578947368421,0.0,0.02631578947368421,0.18421052631578946,0.5692307692307692,37,64,91
58144514,0.8125,0.0,0.0,0.125,0.2830188679245283,15,52,115
2914421262,0.9172413793103448,0.0,0.0,0.07586206896551724,0.47058823529411764,144,305,544
3281348820,0.9050632911392406,0.0,0.05063291139240506,0.0379746835443038,0.35926773455377575,157,436,682
3196054033,0.0,0.0,0.75,0.0,0.15789473684210525,3,18,35
57715220,0.3333333333333333,0.0,0.5,0.0,0.25,5,19,37
415656470,0.5,0.0,0.25,0.0,0.034482758620689655,3,86,241
277473815,0.9724137931034482,0.0,0.0,0.02413793103448276,0.68,289,424,663
998976024,0.94,0.0,0.0,0.04,0.620253164556962,49,78,140
1092715176229462016,0.014124293785310734,0.0,0.9830508474576272,0.0,0.4217443249701314,353,836,1579
1086216308809551872,0.2222222222222222,0.0,0.6666666666666666,0.0,0.47058823529411764,8,16,45
795531793143398401,0.950530035335689,0.0,0.0017667844522968198,0.045936395759717315,0.4767932489451477,565,1184,1563
368167452,0.0,0.0,0.0,0.0,0.0,0,15,56
233556510,0.8181818181818182,0.0,0.0,0.09090909090909091,0.29411764705882354,10,33,75
112691744,0.23076923076923078,0.0,0.717948717948718,0.02564102564102564,0.25333333333333335,38,149,352
1036171471067000833,0.0,0.0,0.9166666666666666,0.0,0.2682926829268293,11,40,63
1030106236228780033,0.7142857142857143,0.0,0.14285714285714285,0.0,0.20689655172413793,6,28,80
990429523039567873,0.0,0.0,0.0,0.0,0.0,0,200,310
2758895366,0.0,0.0,0.75,0.0,0.06976744186046512,3,42,106
889881636862545920,0.25,0.0,0.5,0.0,0.15,3,19,63
793016201022545920,0.0,0.0,0.5,0.0,0.030303030303030304,1,32,87
1963796870,0.14,0.0,0.84,0.0,0.14583333333333334,49,335,448
3095464489,0.6153846153846154,0.0,0.3076923076923077,0.0,0.15789473684210525,12,75,178
3272132359,0.25,0.0,0.6666666666666666,0.0,0.043137254901960784,11,254,802
2173432970,0.1111111111111111,0.0,0.8333333333333334,0.0,0.15178571428571427,17,111,271
631982637,0.2,0.0,0.6,0.0,0.06666666666666667,4,59,179
40844381,0.0,0.0,0.0,0.0,0.0,0,11,26
234637874,0.8888888888888888,0.0,0.0,0.05555555555555555,0.27419354838709675,17,61,236
275665331,0.9543147208121827,0.0,0.0,0.04060913705583756,0.4839506172839506,196,404,783
563907127,0.2727272727272727,0.0,0.6363636363636364,0.0,0.08547008547008547,10,116,271
97143352,0.5,0.0,0.0,0.0,0.030303030303030304,1,32,63
882311789660262401,0.9811320754716981,0.0,0.0,0.0,0.6582278481012658,52,78,121
1002660505331195904,0.0,0.0,0.9090909090909091,0.0,0.057803468208092484,10,172,315
108906250,0.0,0.0,0.0,0.0,0.0,0,7,17
154257983,0.9854721549636803,0.0,0.0,0.012106537530266344,0.8110236220472441,412,507,691
535177793,0.75,0.0,0.0,0.125,0.35,7,19,29
932688896940392450,0.0,0.0,0.9,0.0,0.08035714285714286,9,111,192
594676291,0.5,0.0,0.0,0.0,0.000970873786407767,1,1029,2996
854418403670360064,0.9681528662420382,0.0,0.0,0.025477707006369428,0.5611510791366906,156,277,457
1687851446,0.5,0.0,0.0,0.0,0.08333333333333333,1,11,29
86723143,0.06666666666666667,0.0,0.9,0.0,0.06712962962962964,29,431,896
1098959496670572544,0.5,0.0,0.0,0.0,0.08333333333333333,1,11,33
969390473721798656,0.125,0.0,0.75,0.0,0.02766798418972332,7,252,419
967080072611024896,0.2,0.0,0.7333333333333333,0.0,0.04912280701754386,14,284,743
1609591375,0.85,0.0,0.0,0.1,0.36538461538461536,19,51,86
767643983166046208,0.14285714285714285,0.0,0.8095238095238095,0.0,0.057803468208092484,20,345,618
96653752,0.9583333333333334,0.0,0.0,0.027777777777777776,0.5867768595041323,71,120,241
3298093651,0.0,0.0,0.0,0.0,0.0,0,33,82
458569486,0.9411764705882353,0.0,0.0,0.0,0.45714285714285713,16,34,71
3073018454,0.88,0.0,0.0,0.08,0.1875,24,127,282
2305228178,0.7857142857142857,0.0,0.0,0.14285714285714285,0.13541666666666666,13,95,177
2728364632,0.9212962962962963,0.0,0.004629629629629629,0.06944444444444445,0.5321782178217822,215,403,716
4758006361,0.0,0.0,0.75,0.0,0.2727272727272727,3,10,34
1114922517846577154,0.9375,0.0,0.0,0.0,0.42857142857142855,15,34,60
895257180,0.2,0.0,0.75,0.0,0.08962264150943396,19,211,470
1108608568364687360,0.8609271523178808,0.0,0.0,0.13245033112582782,0.1889168765743073,150,793,1417
881756766,0.6666666666666666,0.0,0.16666666666666666,0.0,0.10638297872340426,5,46,105
1123268606278561793,0.7692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.5,12,23,31
959807127077339139,0.9622641509433962,0.0,0.0,0.03459119496855346,0.8276762402088773,317,382,491
437504610,0.1414141414141414,0.0,0.8535353535353535,0.0,0.2794326241134752,197,704,1333
97165755,0.5555555555555556,0.0,0.3333333333333333,0.0,0.21052631578947367,8,37,105
14322276,0.8571428571428571,0.0,0.0,0.07142857142857142,0.24074074074074073,13,53,147
2952089599,0.25,0.0,0.5,0.0,0.0967741935483871,3,30,98
232193127,0.0,0.0,0.0,0.0,0.0,0,7,17
1433315952,0.6363636363636364,0.0,0.2727272727272727,0.0,0.3448275862068966,10,28,107
984733463361155072,0.8461538461538461,0.0,0.0,0.07692307692307693,0.3333333333333333,12,35,68
957847630981320704,0.5,0.0,0.0,0.0,0.05263157894736842,1,18,36
754652637597986816,0.15384615384615385,0.0,0.8076923076923077,0.0,0.06925207756232687,25,360,641
2279367265,0.3333333333333333,0.0,0.5,0.0,0.052083333333333336,5,95,189
2377353848,0.5,0.0,0.25,0.0,0.07894736842105263,3,37,141
2284955412,0.0,0.0,0.0,0.0,0.0,0,16,32
3187523281,0.04878048780487805,0.0,0.926829268292683,0.0,0.0761904761904762,40,524,1212
895576184980783105,0.7142857142857143,0.0,0.0,0.14285714285714285,0.15789473684210525,6,37,74
3020790890,0.5,0.0,0.0,0.0,0.017543859649122806,1,56,110
2718723109,0.9361702127659575,0.0,0.0,0.0425531914893617,0.4791666666666667,46,95,228
1088630503450791936,0.9259259259259259,0.0,0.0,0.06172839506172839,0.22038567493112948,80,362,485
1094495375006879744,0.4,0.0,0.4,0.0,0.13333333333333333,4,29,47
790853273297104896,0.3333333333333333,0.0,0.3333333333333333,0.0,0.016,2,124,319
55845313,0.7857142857142857,0.0,0.0,0.14285714285714285,0.16883116883116883,13,76,174
844569738759983105,0.9444444444444444,0.0,0.0,0.037037037037037035,0.48623853211009177,53,108,211
955429618932056065,0.9523809523809523,0.0,0.0,0.023809523809523808,0.16872427983539096,41,242,596
923257483,0.5,0.0,0.0,0.0,0.038461538461538464,1,25,34
327158412,0.9,0.0,0.0,0.0,0.4090909090909091,9,21,53
2223123085,0.5,0.0,0.0,0.0,0.037037037037037035,1,26,67
110185102,0.16666666666666666,0.0,0.6666666666666666,0.0,0.23809523809523808,5,20,57
981465309579300864,0.7307692307692307,0.0,0.038461538461538464,0.19230769230769232,0.35714285714285715,25,69,169
713062168,0.5,0.0,0.0,0.0,0.16666666666666666,1,5,28
893292742431748096,0.81,0.0,0.0,0.18,0.23076923076923078,99,428,841
1340869268,0.8571428571428571,0.0,0.0,0.07142857142857142,0.40625,13,31,127
249137813,0.8260869565217391,0.0,0.0,0.13043478260869565,0.4888888888888889,22,44,69
854607148394967040,0.0,0.0,0.8,0.0,0.14814814814814814,4,26,79
723074722146205696,0.0,0.0,0.9545454545454546,0.0,0.13125,21,159,347
920947352,0.8901098901098901,0.0,0.0,0.0989010989010989,0.4918032786885246,90,182,363
855371552606388224,0.23684210526315788,0.0,0.7368421052631579,0.0,0.11455108359133127,37,322,1869
2417101466,0.5,0.0,0.0,0.0,0.047619047619047616,1,20,56
437562479,0.9019607843137255,0.0,0.0,0.0915032679738562,0.38287153652392947,152,396,667
927566452068007941,0.9594202898550724,0.0,0.0,0.03768115942028986,0.6024518388791593,344,570,812
70617758,0.2,0.0,0.7666666666666667,0.0,0.23387096774193547,29,123,383
3267480224,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16129032258064516,5,30,74
965216472812331008,0.2,0.0,0.6,0.0,0.058823529411764705,4,67,188
940258502433562624,0.0,0.0,0.6666666666666666,0.0,0.058823529411764705,2,33,64
949741097152020482,0.05,0.0,0.9,0.0,0.09313725490196079,19,203,620
1068398654535413760,0.94750656167979,0.0,0.0026246719160104987,0.047244094488188976,0.5093833780160858,380,745,1027
3182510077,0.9,0.0,0.0,0.0,0.17307692307692307,9,51,164
759297870583439360,0.9363538295577131,0.0,0.0,0.06256742179072276,0.6064178127046497,926,1526,2673
233360041,0.0,0.0,0.8,0.0,0.08163265306122448,4,48,126
724590194138046465,0.10144927536231885,0.0,0.8695652173913043,0.014492753623188406,0.1349206349206349,68,503,1028
843541617231495168,0.8333333333333334,0.0,0.0,0.08333333333333333,0.3333333333333333,11,32,74
902548118859862016,0.25,0.0,0.5,0.0,0.08108108108108109,3,36,130
978663325801242624,0.9726027397260274,0.0,0.0,0.0136986301369863,0.7272727272727273,72,98,179
2848664238,0.9215686274509803,0.0,0.0,0.06862745098039216,0.35815602836879434,101,281,566
522438429,0.0,0.0,0.875,0.0,0.17073170731707318,7,40,105
864668336,0.8,0.0,0.0,0.0,0.3333333333333333,4,11,19
747466649788424192,0.8333333333333334,0.0,0.0,0.0,0.09090909090909091,5,54,158
974837223014129665,0.9761904761904762,0.0,0.0,0.0,0.35964912280701755,41,113,185
1119107844706451456,0.8333333333333334,0.0,0.0,0.08333333333333333,0.07534246575342465,11,145,216
1025014399357136898,0.2857142857142857,0.0,0.5714285714285714,0.0,0.4,6,14,30
2303638644,0.9482758620689655,0.0,0.0,0.04310344827586207,0.5989583333333334,115,191,309
4824877754,0.0,0.0,0.5,0.0,0.038461538461538464,1,25,81
1070029007712858112,0.25,0.0,0.5,0.0,0.0410958904109589,3,72,213
